id,client_id,card_brand,card_type,card_number,expires,cvv,has_chip,num_cards_issued,credit_limit,acct_open_date,year_pin_last_changed,card_on_dark_web
0.8181164270955533,-0.2937247949471895,0.9919423154819859,0.3951767993818506,-0.3581170954562356,1.6738571483871103,0.40351122650072185,0.3427164213377374,0.9571604265248841,0.1375922332068547,0.8673994060330212,-1.2731284951040844,0.0
-0.1924814053414615,-0.2937247949471895,0.9919423154819859,0.3951767993818506,0.10277969998914946,1.647541191341839,-0.39121572261891363,0.3427164213377374,0.9571604265248841,-0.06692584754829999,-0.38333525042089356,0.13190790836327104,0.0
0.3542446947499519,-0.2937247949471895,0.9919423154819859,0.3951767993818506,-0.1792374594895911,-1.1682662125022079,0.735223344394135,0.3427164213377374,0.9571604265248841,0.9177908375691116,0.2814696570636197,-2.209819430748988,0.0
0.8942071729845645,-0.2937247949471895,-0.2694848458985823,2.0373381306873632,0.679312395967302,-1.0761603628437577,-1.4900121131408446,0.3427164213377374,-0.9690700847462154,0.4010249874305725,0.9350066847602598,-1.0389557611928584,0.0
0.8254436841070878,1.2981377231418103,0.9919423154819859,-1.246984531923662,-0.3127851149561092,0.5159550383951659,0.7939640319377602,0.3427164213377374,-0.9690700847462154,0.3682010979266588,0.8786672858208943,-0.33643755945918075,0.0
-1.011443285169115,1.2981377231418103,0.9919423154819859,0.3951767993818506,-0.6164537343903997,0.23963748941981552,1.6094229884257338,0.3427164213377374,0.9571604265248841,0.4321656005496701,-0.9918007589660413,-0.5706102933704067,0.0
0.3463538025836841,1.2981377231418103,-0.2694848458985823,0.3951767993818506,0.607309445999845,-0.06299601660080631,-1.583306146298367,0.3427164213377374,0.9571604265248841,1.3344017428110935,0.2814696570636197,0.36608064227449694,0.0
0.2212267982328657,1.2981377231418103,-0.2694848458985823,2.0373381306873632,0.6706614547964135,1.3317497067985813,0.7455893480783041,0.3427164213377374,0.9571604265248841,1.0044795713871402,0.10118358045765,0.36608064227449694,0.0
0.384117357950823,1.2981377231418103,-0.2694848458985823,2.0373381306873632,0.7118661123655735,-1.1814241910248435,1.388281576496792,0.3427164213377374,-0.9690700847462154,1.4345566877076505,0.315273296427239,-0.33643755945918075,0.0
1.1675702230302714,1.2497423371412764,-0.2694848458985823,0.3951767993818506,0.5079311301226475,-0.9051066420494932,0.5900992928157668,0.3427164213377374,0.9571604265248841,0.5769273696438537,1.2167036794570874,-1.0389557611928584,0.0
-0.390880979807624,1.2497423371412764,-0.2694848458985823,0.3951767993818506,0.7120399066595757,-1.2208981265927508,1.6785296796535285,0.3427164213377374,-0.9690700847462154,0.3118113390353198,-0.6199607259662288,1.3027715779194007,0.0
-0.1919177701867281,1.2497423371412764,0.9919423154819859,0.3951767993818506,-0.4353944221258081,-0.08931197364607778,1.4573882677245862,0.3427164213377374,-0.9690700847462154,0.5685109877197733,-0.38333525042089356,0.13190790836327104,0.0
